code_etab;secteur;cisco;commune;zap;fokontany;nom_etab;x;y;resultat_global;nb_ENF;nb_Ens_foncts;nb_PA_NonFonct;nb_PA_Fonct;nb_Benevoles;effectif_total_Personnels;LAPEN;MAPEN;BAC;BTS;M1;M2;INGENIEUR;DEA;DOCTORAT;Inf_Bacc;Nom_prenoms_DIR;Contact_DIR;adresse_Etab;nb_classe_petite_section;nb_classe_moyenne_section;nb_classe_grande_section;nb_classe_12em;nb_classe_11em;nb_classe_10em;nb_classe_9em;nb_classe_8em;nb_classe_7em;nb_classe_6em;nb_classe_5em;nb_classe_4em;nb_classe_3em;nb_seconde;nb_Pr_A;nb_Pr_C;nb_Pr_D;nb_Pr_L;nb_Pr_OSE;nb_Pr_S;nb_Pr_tot;nb_T_A;nb_Pr_T_C;nb_T_D;nb_T_L;nb_T_S;nb_T_OSE;nb_T_tot;taux-bacc-A1;taux-bacc-A2;taux-bacc-C;taux-bacc-D;taux-bacc-L;taux-bacc-OSE;taux-bacc-S;Montant_caisse-ecole;rapport_utilisation_caisse_ecole
104131003;Privée;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;AMBONDRONA EST;ECOLE PRIVEE CATHOLIQUE AMBONDRONA EST;47,51255977;-19,35529919;86,02%;11;0;0;0;0;11;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171013;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;ANOSIARIVO;ECOLE PRIVEE CATHOLIQUE AMBONDRONA OUEST;47,2820876;-19,37335641;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171001;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;ANKARATRA NORD;ECOLE PRIVEE CATHOLIQUE AMPANGABE;47,36113873;-19,34872633;86,02%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051003;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;MANANJARASOA ANDAKANA;ECOLE PRIVEE CATHOLIQUE ANDAKANA;47,46132218;-19,50410746;86,02%;2;7;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104101003;Privée;AMBATOLAMPY;ANTANIMASAKA;ANTANIMASAKA;ANDRANGIKELY;ECOLE PRIVEE CATHOLIQUE ANDRANGIKELY;47,57815023;-19,39757183;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104161003;Privée;AMBATOLAMPY;SABOTSY NAMATOANA;SABOTSY NAMATOANA;SIONA;ECOLE PRIVEE CATHOLIQUE ANDRANOMARIA;47,38165;-19,29763;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104191002;Privée;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANDRIAMBE;ECOLE PRIVEE CATHOLIQUE ANDRIAMBE;47,69289692;-19,45425785;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104081002;Privée;AMBATOLAMPY;ANDRIAMBILANY;ANDRIAMBILANY;ANDRIAMBILANY;ECOLE PRIVEE CATHOLIQUE ANDRIAMBILANY;47,45788303;-19,30193773;86,02%;6;10;0;0;0;16;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104191017;Privée;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANDRIAMBE;ECOLE PRIVEE CATHOLIQUE ANDROIFANTAKA MORAFENO;47,67143215;-19,45267584;86,02%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181002;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;ANKADITAPAKA;ECOLE PRIVEE CATHOLIQUE ANKADITAPAKA;47,6673648;-19,66446968;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171002;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;ANKOFAFA;ECOLE PRIVEE CATHOLIQUE ANKOFAFA;47,38617997;-19,38892576;86,02%;11;0;2;0;0;13;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104191003;Privée;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANTANAMALAZA;ECOLE PRIVEE CATHOLIQUE ANKONAKA;47,63211217;-19,43324169;86,02%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104191004;Privée;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANTANAMALAZA;ECOLE PRIVEE CATHOLIQUE ANTANAMALAZA;47,62649693;-19,42720984;86,02%;1;0;0;0;0;1;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121009;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;AMBOHIDRANO SUD;ECOLE PRIVEE CATHOLIQUE ANTANETILAVA;47,4864757;-19,15535604;86,02%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104061003;Privée;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;AVARATSENA;ECOLE PRIVEE CATHOLIQUE ANTEVAMENA;47,62734024;-19,69526866;86,02%;2;13;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104131004;Privée;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;BELAMBO ANDAPA;ECOLE PRIVEE CATHOLIQUE BEMASOANDRO EST;47,53414104;-19,38537277;86,02%;15;0;0;0;0;15;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104141001;Privée;AMBATOLAMPY;MANJAKATOMPO;MANJAKATOMPO;AMBOHIPIHAONANA;ECOLE PRIVEE CATHOLIQUE FENOMANANA;47,40495657;-19,34765502;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104131005;Privée;AMBATOLAMPY;BELAMBO FIRAISANA;BELAMBO FIRAISANA;AMBONDRONA EST;ECOLE PRIVEE CATHOLIQUE FIADANANA;47,49287912;-19,3507224;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171003;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;SOANIERANA;ECOLE PRIVEE CATHOLIQUE FO MASIN I JESOA TSARAHOVARY;47,34922845;-19,36518696;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181004;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;TSINJOARIVO;ECOLE PRIVEE CATHOLIQUE MAHALAVOLONA;47,6972315;-19,62596912;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104031002;Privée;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;BEZEZIKA;ECOLE PRIVEE CATHOLIQUE MAHATSINJO BEZEZIKA;47,49289478;-19,47383564;86,02%;5;4;0;0;0;9;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104081003;Privée;AMBATOLAMPY;ANDRIAMBILANY;ANDRIAMBILANY;IMERIMANDROSO;ECOLE PRIVEE CATHOLIQUE MANGASOAVINA;47,43366219;-19,30077823;86,02%;2;4;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104141002;Privée;AMBATOLAMPY;MANJAKATOMPO;MANJAKATOMPO;MANJAKATOMPO;ECOLE PRIVEE CATHOLIQUE MANJAKATOMPO;47,43409135;-19,32181162;86,02%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104161004;Privée;AMBATOLAMPY;SABOTSY NAMATOANA;SABOTSY NAMATOANA;TSIAZOMPANIRY;ECOLE PRIVEE CATHOLIQUE MANOTONGANA;47,32465312;-19,32276445;86,02%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181005;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;SOAMANANDRARINY;ECOLE PRIVEE CATHOLIQUE MASINA MARIA SOAMANANDRARINY;47,76402596;-19,60386163;86,02%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051004;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANTSIRAVANA ANDRANOVELONA;ECOLE PRIVEE CATHOLIQUE MASINDAHY PIERA SY PAOLY ANDRANOVELONA;47,44179595;-19,41729072;86,02%;3;2;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104141003;Privée;AMBATOLAMPY;MANJAKATOMPO;MANJAKATOMPO;AMBOHIPIHAONANA;ECOLE PRIVEE CATHOLIQUE MIADAMPAHONINA;47,37909808;-19,34186299;86,02%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104161010;Privée;AMBATOLAMPY;SABOTSY NAMATOANA;SABOTSY NAMATOANA;MAHAZOARIVO;ECOLE PRIVEE CATHOLIQUE NAMATOANA;47,38346483;-19,31904271;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121014;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;ANTANETIBE;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DE FATIMA AMBOHIMANAZAKA;47,46411661;-19,25470499;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104071001;Privée;AMBATOLAMPY;ANDRAVOLA VOHIPENO;ANDRAVOLA VOHIPENO;AMBATOMIRAHAVAVY MAMIKO INDRINDRA;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DE LOURDES AMBATOMIRAHAVAVY;47,36601359;-19,42176341;86,02%;1;2;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104161007;Privée;AMBATOLAMPY;SABOTSY NAMATOANA;SABOTSY NAMATOANA;SOANANTENAINA;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DE MON CARMEL AMBODINANGAVO;47.36433946;-19.30840027;86,02%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104041002;Privée;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;MAHAZINA;ECOLE PRIVEE CATHOLIQUE NOTRE DAME DES LOURDES MAHAZINA FIHAONANA;47,56045959;-19,49069728;86,02%;0;8;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104041009;Privée;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;AMBOHIBOAHANGY;ECOLE PRIVEE CATHOLIQUE SACRE-COEUR AMBOHIBOAHANGY;47,58983245;-19,44157428;86,02%;2;3;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104191005;Privée;AMBATOLAMPY;ANTANAMALAZA;ANTANAMALAZA;ANDROIFATAKA OUEST;ECOLE PRIVEE CATHOLIQUE SACRE-COEUR FENOARIVO;47,61958776;-19,44671608;86,02%;4;0;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104041008;Privée;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;LAMBAMAITSO;ECOLE PRIVEE CATHOLIQUE SACRE-COEUR LAMBAMAITSO;47,59892;-19,47018;86,02%;3;11;0;0;0;14;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181006;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;AMBATOMAINTY;ECOLE PRIVEE CATHOLIQUE SACRE-COEUR MATAHOTRONY;47,64985122;-19,60302539;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104051010;Privée;AMBATOLAMPY;AMBOHIPIHAONANA;AMBOHIPIHAONANA;ANDRANOFOTSY SAHAMADIO;ECOLE PRIVEE CATHOLIQUE SAHAMADIO;47,47219035;-19,46537707;86,02%;0;4;0;0;0;4;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104111006;Privée;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;AMBOLOTARA;ECOLE PRIVEE CATHOLIQUE SAINT ANTOINE DE PADOUE AMBOLOTARA;47,64839282;-19,553933;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181020;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;ANKAZOMENA;ECOLE PRIVEE CATHOLIQUE SAINT BENOIT AMBOARABE;47,82955916;-19,66026773;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181007;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;ANTSAMPANDRANO LOVASOA;ECOLE PRIVEE CATHOLIQUE SAINT BENOIT MAHATSINJO EST;47,73756828;-19,66122923;86,02%;8;0;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104031009;Privée;AMBATOLAMPY;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;AMBATONDRAKALAVAO;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS D'ASSISE;47,50849231;-19,45442885;86,02%;0;5;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121004;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;AMBATO;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS XAVIER AMBATO;47,53162807;-19,27119234;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171005;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;ECOLE PRIVEE CATHOLIQUE SAINT FRANCOIS XAVIER ANKENIHENY;47,34292439;-19,37704958;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104111003;Privée;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;MIARINARIVO;ECOLE PRIVEE CATHOLIQUE SAINT GABRIEL MIARINARIVO;47,62378345;-19,51825368;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121008;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;AMPANATAOVANA;ECOLE PRIVEE CATHOLIQUE SAINT IGNACE DE LOYOLA AMPANATAOVANA;47,51061759;-19,29836469;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104091008;Privée;AMBATOLAMPY;ANTAKASINA;ANTAKASINA;ANTAKASINA;ECOLE PRIVEE CATHOLIQUE SAINT JEAN BAPTISTE ANTAKASINA;47,69282437;-19,51686909;86,02%;1;4;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021037;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;BEMASOANDRO EST;ECOLE PRIVEE CATHOLIQUE SAINT JEAN PAUL II;47,43066222;-19,38869514;86,02%;1;4;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104061006;Privée;AMBATOLAMPY;ANDRANOVELONA;ANDRANOVELONA;BEMASOANDRO;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH AMBODIALA;47,5764778;-19,62739536;86,02%;2;6;0;0;0;8;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171006;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;AMBATOMAINTY;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH AMBOHIMAHAVONY;47,27467774;-19,39587161;86,02%;6;0;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104091006;Privée;AMBATOLAMPY;ANTAKASINA;ANTAKASINA;ANDRAVORAVO;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH AMBOHIMIARINA;47,67398647;-19,51895956;86,02%;0;5;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171007;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;AMPARIHIMENA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH AMPARIHIMENA;47,39447;-19,36252;86,02%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104171008;Privée;AMBATOLAMPY;TSIAFAJAVONA ANKARATRA;TSIAFAJAVONA ANKARATRA;AMBATOMAINTY;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANALAMILONA;47,27467774;-19,39587161;86,02%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181008;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;AMBATOMAINTY;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANDOHARIANA;47,664983;-19,60108354;86,02%;7;0;0;0;0;7;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181009;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;ANDRANOTOBAKA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANDRANOTOBAKA;47,73240918;-19,69114091;86,02%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104111004;Privée;AMBATOLAMPY;ANTSAMPANDRANO;ANTSAMPANDRANO;ANKAFOTRA NORD;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH ANKAFOTRA NORD;47,619631;-19,49958719;86,02%;10;0;0;0;0;10;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104041004;Privée;AMBATOLAMPY;AMBODIFARIHY FENOMANANA;AMBODIFARIHY FENOMANANA;AMBOHIBOAHANGY;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH MAHATSINJO;47,58619239;-19,44976279;86,02%;0;6;0;0;0;6;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104021035;Privée;AMBATOLAMPY;AMBATOLAMPY;AMBATOLAMPY VILLE;ANKODONDONA II;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH MANANETIVOHITRA;47,45039313;-19,40718478;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181010;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;TAMIANA;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH TAMIANA;47,70993142;-19,58242382;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104121012;Privée;AMBATOLAMPY;BEHENJY;BEHENJY;AMBOANJOBE I;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH VITANANDRO;47,50938489;-19,23344644;86,02%;3;0;0;0;0;3;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
104181011;Privée;AMBATOLAMPY;TSINJOARIVO;TSINJOARIVO;ANTSAMPANDRANO LOVASOA;ECOLE PRIVEE CATHOLIQUE SAINT JUSTIN ANDASIFASIKA;47,72912525;-19,68152777;86,02%;5;0;0;0;0;5;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;???;;
